sentence_id,prompt_id,model,temperature,max_tokens,top_p,seed,timeout_s,attempt,elapsed_ms,raw_output_text,clean_output_text,source,reference,token_length,length_group
C.train.gold.bea19_003402,role,gpt-4o,0.0,128,1.0,1234,60,0,715,She did not want to remember anything further on that night.,She did not want to remember anything further on that night.,She did not want to remember anything further on that night .,She did not want to remember anything further on that night .,12,medium
ABC.train.gold.bea19_003657,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,747,"I am good at speaking and listening sections but not confident in writing, especially essays I've never learned in my life, so I want to focus on this writing part more than others.","I am good at speaking and listening sections but not confident in writing, especially essays I've never learned in my life, so I want to focus on this writing part more than others.","I am good at speaking and listening sections but not confident at writing , especially essay I 've never learnt in my life so I want to focus on this writhing part more than others .","I am good at speaking and listening but not confident at writing , especially essay writing . I 've never studied writing in my life , so I want to focus on this writing part more than others .",36,long
ABC.train.gold.bea19_003657,instruction,gpt-4o,0.0,128,1.0,1234,60,0,625,"I am good at speaking and listening sections but not confident in writing, especially essays I've never learned in my life, so I want to focus on this writing part more than others.","I am good at speaking and listening sections but not confident in writing, especially essays I've never learned in my life, so I want to focus on this writing part more than others.","I am good at speaking and listening sections but not confident at writing , especially essay I 've never learnt in my life so I want to focus on this writhing part more than others .","I am good at speaking and listening but not confident at writing , especially essay writing . I 've never studied writing in my life , so I want to focus on this writing part more than others .",36,long
ABC.train.gold.bea19_003657,role,gpt-4o,0.0,128,1.0,1234,60,0,821,"I am good at speaking and listening sections but not confident in writing, especially essays I've never learnt in my life, so I want to focus on this writing part more than others.","I am good at speaking and listening sections but not confident in writing, especially essays I've never learnt in my life, so I want to focus on this writing part more than others.","I am good at speaking and listening sections but not confident at writing , especially essay I 've never learnt in my life so I want to focus on this writhing part more than others .","I am good at speaking and listening but not confident at writing , especially essay writing . I 've never studied writing in my life , so I want to focus on this writing part more than others .",36,long
A.train.gold.bea19_005175,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,467,Some people used to do cycling as relaxing.,Some people used to do cycling as relaxing.,Some people used to do cycling as relaxing .,Some people usually do cycling for relaxation .,9,short
A.train.gold.bea19_005175,instruction,gpt-4o,0.0,128,1.0,1234,60,0,1174,Some people used to do cycling as relaxing.,Some people used to do cycling as relaxing.,Some people used to do cycling as relaxing .,Some people usually do cycling for relaxation .,9,short
A.train.gold.bea19_005175,role,gpt-4o,0.0,128,1.0,1234,60,0,446,Some people used to do cycling as relaxing.,Some people used to do cycling as relaxing.,Some people used to do cycling as relaxing .,Some people usually do cycling for relaxation .,9,short
C.train.gold.bea19_009083,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,879,"Their scenes are repeatedly stolen, though, by the real stars of the show, the officers who are under suspicion of corruption: Lennie James (DCI Tony Gates) in the first season, and Keeley Hawes (DI Lindsay Denton) in the second.","Their scenes are repeatedly stolen, though, by the real stars of the show, the officers who are under suspicion of corruption: Lennie James (DCI Tony Gates) in the first season, and Keeley Hawes (DI Lindsay Denton) in the second.","Their scenes are repeatedly stolen , though , by the real stars of the show , the officers who are under suspicion of corruption : Lennie James ( DCI Tony Gates ) in the first season , and Keeley Hawes ( DI Lindsay Denton ) in the second one .","Their scenes are repeatedly stolen , though , by the real stars of the show , the officers who are under suspicion of corruption : Lennie James ( DCI Tony Gates ) in the first season , and Keeley Hawes ( DI Lindsay Denton ) in the second one .",50,long
C.train.gold.bea19_009083,instruction,gpt-4o,0.0,128,1.0,1234,60,0,839,"Their scenes are repeatedly stolen, though, by the real stars of the show, the officers who are under suspicion of corruption: Lennie James (DCI Tony Gates) in the first season, and Keeley Hawes (DI Lindsay Denton) in the second one.","Their scenes are repeatedly stolen, though, by the real stars of the show, the officers who are under suspicion of corruption: Lennie James (DCI Tony Gates) in the first season, and Keeley Hawes (DI Lindsay Denton) in the second one.","Their scenes are repeatedly stolen , though , by the real stars of the show , the officers who are under suspicion of corruption : Lennie James ( DCI Tony Gates ) in the first season , and Keeley Hawes ( DI Lindsay Denton ) in the second one .","Their scenes are repeatedly stolen , though , by the real stars of the show , the officers who are under suspicion of corruption : Lennie James ( DCI Tony Gates ) in the first season , and Keeley Hawes ( DI Lindsay Denton ) in the second one .",50,long
C.train.gold.bea19_009083,role,gpt-4o,0.0,128,1.0,1234,60,0,939,"Their scenes are repeatedly stolen, though, by the real stars of the show, the officers who are under suspicion of corruption: Lennie James (DCI Tony Gates) in the first season, and Keeley Hawes (DI Lindsay Denton) in the second one.","Their scenes are repeatedly stolen, though, by the real stars of the show, the officers who are under suspicion of corruption: Lennie James (DCI Tony Gates) in the first season, and Keeley Hawes (DI Lindsay Denton) in the second one.","Their scenes are repeatedly stolen , though , by the real stars of the show , the officers who are under suspicion of corruption : Lennie James ( DCI Tony Gates ) in the first season , and Keeley Hawes ( DI Lindsay Denton ) in the second one .","Their scenes are repeatedly stolen , though , by the real stars of the show , the officers who are under suspicion of corruption : Lennie James ( DCI Tony Gates ) in the first season , and Keeley Hawes ( DI Lindsay Denton ) in the second one .",50,long
ABC.train.gold.bea19_009890,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,660,"The lifestyle, technological material, and the design of cars and houses keep changing annually.","The lifestyle, technological material, and the design of cars and houses keep changing annually.","The lifestyle , technological material and the design of cars and houses keep changing annually .","The lifestyle , technological equipment and the design of cars and houses keep changing annually .",16,medium
ABC.train.gold.bea19_009890,instruction,gpt-4o,0.0,128,1.0,1234,60,0,598,"The lifestyle, technological material, and the design of cars and houses keep changing annually.","The lifestyle, technological material, and the design of cars and houses keep changing annually.","The lifestyle , technological material and the design of cars and houses keep changing annually .","The lifestyle , technological equipment and the design of cars and houses keep changing annually .",16,medium
