condition,role,sent_idx,source_sentence,o_start,o_end,error_type,correction,required
fewshot,gold,330,"They even asked me, I wanted to go with who, they grabbed my hands, wanded me go themself, but I had no idea, because I love my mother and my father so much.",3,4,R:OTHER,me,REQUIRED
fewshot,gold,330,"They even asked me, I wanted to go with who, they grabbed my hands, wanded me go themself, but I had no idea, because I love my mother and my father so much.",4,4,M:PRON,who,REQUIRED
fewshot,gold,330,"They even asked me, I wanted to go with who, they grabbed my hands, wanded me go themself, but I had no idea, because I love my mother and my father so much.",8,9,R:OTHER,with.,REQUIRED
fewshot,gold,330,"They even asked me, I wanted to go with who, they grabbed my hands, wanded me go themself, but I had no idea, because I love my mother and my father so much.",9,11,U:NOUN,They,REQUIRED
fewshot,gold,330,"They even asked me, I wanted to go with who, they grabbed my hands, wanded me go themself, but I had no idea, because I love my mother and my father so much.",14,15,R:SPELL,wanted,REQUIRED
fewshot,gold,330,"They even asked me, I wanted to go with who, they grabbed my hands, wanded me go themself, but I had no idea, because I love my mother and my father so much.",16,16,M:VERB:FORM,to,REQUIRED
fewshot,gold,330,"They even asked me, I wanted to go with who, they grabbed my hands, wanded me go themself, but I had no idea, because I love my mother and my father so much.",17,18,R:OTHER,"with them,",REQUIRED
fewshot,gold,334,"Therefore, it is likely to imminent that public transport will no longer exist in future.",4,6,U:VERB,,REQUIRED
fewshot,gold,334,"Therefore, it is likely to imminent that public transport will no longer exist in future.",14,14,M:DET,the,REQUIRED
fewshot,gold,335,"So, Parents'experiences can make them strong teachers for their children.",1,2,R:ORTH,parents'experiences,REQUIRED
fewshot,gold,335,"So, Parents'experiences can make them strong teachers for their children.",5,6,R:ADJ,good,REQUIRED
fewshot,gold,336,I thought I should n't come as because those benches were disgraceful for me.,5,7,R:OTHER,go,REQUIRED
fewshot,gold,337,"Wearing any kind of clothes have an effect on you, and obviously on your image.",5,6,R:VERB:SVA,has,REQUIRED
fewshot,gold,338,Some people used to do cycling as relaxing.,2,4,R:OTHER,usually,REQUIRED
fewshot,gold,338,Some people used to do cycling as relaxing.,6,7,R:PREP,for,REQUIRED
fewshot,gold,338,Some people used to do cycling as relaxing.,7,8,R:NOUN,relaxation.,REQUIRED
fewshot,gold,339,I really love take care of myself and so the last years I decided to do walking every day in the evening.,3,4,R:VERB:FORM,taking,REQUIRED
fewshot,gold,339,I really love take care of myself and so the last years I decided to do walking every day in the evening.,6,7,R:OTHER,"myself,",REQUIRED
fewshot,gold,339,I really love take care of myself and so the last years I decided to do walking every day in the evening.,8,9,R:OTHER,"so,",REQUIRED
fewshot,gold,339,I really love take care of myself and so the last years I decided to do walking every day in the evening.,9,10,U:DET,,REQUIRED
fewshot,gold,339,I really love take care of myself and so the last years I decided to do walking every day in the evening.,11,12,R:NOUN:NUM,year,REQUIRED
fewshot,gold,339,I really love take care of myself and so the last years I decided to do walking every day in the evening.,15,16,R:VERB,go,REQUIRED
fewshot,gold,340,I believe my greatest strengths lie in my ability to work well and an aptitude for taking on whatever challenges that come my way.,20,21,U:DET,,REQUIRED
fewshot,gold,342,"In my class, I have a group of close friends, and they treated me very well.",12,13,R:VERB:TENSE,treat,REQUIRED
fewshot,gold,343,"In fact, I do not like to do some sports during the anytime, but if I really need do some exercises that I like to go to swim in the swimming pool.",8,9,U:DET,,REQUIRED
fewshot,gold,343,"In fact, I do not like to do some sports during the anytime, but if I really need do some exercises that I like to go to swim in the swimming pool.",10,11,R:OTHER,all,REQUIRED
fewshot,gold,343,"In fact, I do not like to do some sports during the anytime, but if I really need do some exercises that I like to go to swim in the swimming pool.",12,13,R:NOUN,"time,",REQUIRED
fewshot,gold,343,"In fact, I do not like to do some sports during the anytime, but if I really need do some exercises that I like to go to swim in the swimming pool.",20,21,R:NOUN,"exercise,",REQUIRED
fewshot,gold,343,"In fact, I do not like to do some sports during the anytime, but if I really need do some exercises that I like to go to swim in the swimming pool.",21,22,U:DET,,REQUIRED
fewshot,gold,343,"In fact, I do not like to do some sports during the anytime, but if I really need do some exercises that I like to go to swim in the swimming pool.",26,28,R:VERB:FORM,swimming,REQUIRED
fewshot,gold,344,"Anyway, about one thousand years ago Sweden, Denmark, Finland and Norway was Vikings.",5,6,R:OTHER,"ago,",REQUIRED
fewshot,gold,344,"Anyway, about one thousand years ago Sweden, Denmark, Finland and Norway was Vikings.",11,12,R:VERB:SVA,were,REQUIRED
fewshot,gold,347,Firstly it enables young people to share cultural experiences with others.,0,1,R:OTHER,"Firstly,",REQUIRED
fewshot,gold,349,"I am very good in cooking as well, so I think I can be helpful in the kitchen also. I am confident that My profile makes me very suitable candidate for the summer camp.",4,5,R:PREP,at,REQUIRED
fewshot,gold,349,"I am very good in cooking as well, so I think I can be helpful in the kitchen also. I am confident that My profile makes me very suitable candidate for the summer camp.",23,24,R:ORTH,my,REQUIRED
fewshot,gold,349,"I am very good in cooking as well, so I think I can be helpful in the kitchen also. I am confident that My profile makes me very suitable candidate for the summer camp.",27,27,M:DET,a,REQUIRED
fewshot,gold,350,"As soon as I read the article about your problem, I decided to write you at once and give you some suggestions, since I have the similar interest in physical fitness, too.",6,7,R:NOUN,letter,REQUIRED
fewshot,gold,350,"As soon as I read the article about your problem, I decided to write you at once and give you some suggestions, since I have the similar interest in physical fitness, too.",25,26,R:DET,a,REQUIRED
fewshot,gold,351,"And the strengths and weaknesses in both of segmental and suprasegmental, I think it's maybe the learning habit, when I heard a sentences, I would use many varieties of tone and manner to say the sentences again, therefore, I can easily be interpreted illustrations instructions the emotions and feelings.",5,6,U:PREP,,REQUIRED
fewshot,gold,351,"And the strengths and weaknesses in both of segmental and suprasegmental, I think it's maybe the learning habit, when I heard a sentences, I would use many varieties of tone and manner to say the sentences again, therefore, I can easily be interpreted illustrations instructions the emotions and feelings.",6,8,R:WO,of both,REQUIRED
fewshot,gold,351,"And the strengths and weaknesses in both of segmental and suprasegmental, I think it's maybe the learning habit, when I heard a sentences, I would use many varieties of tone and manner to say the sentences again, therefore, I can easily be interpreted illustrations instructions the emotions and feelings.",17,18,R:NOUN,habit.,REQUIRED
fewshot,gold,351,"And the strengths and weaknesses in both of segmental and suprasegmental, I think it's maybe the learning habit, when I heard a sentences, I would use many varieties of tone and manner to say the sentences again, therefore, I can easily be interpreted illustrations instructions the emotions and feelings.",18,19,R:ORTH,When,REQUIRED
fewshot,gold,351,"And the strengths and weaknesses in both of segmental and suprasegmental, I think it's maybe the learning habit, when I heard a sentences, I would use many varieties of tone and manner to say the sentences again, therefore, I can easily be interpreted illustrations instructions the emotions and feelings.",20,21,R:VERB:TENSE,hear,REQUIRED
fewshot,gold,351,"And the strengths and weaknesses in both of segmental and suprasegmental, I think it's maybe the learning habit, when I heard a sentences, I would use many varieties of tone and manner to say the sentences again, therefore, I can easily be interpreted illustrations instructions the emotions and feelings.",21,22,U:DET,,REQUIRED
fewshot,gold,351,"And the strengths and weaknesses in both of segmental and suprasegmental, I think it's maybe the learning habit, when I heard a sentences, I would use many varieties of tone and manner to say the sentences again, therefore, I can easily be interpreted illustrations instructions the emotions and feelings.",24,25,U:VERB:TENSE,,REQUIRED
fewshot,gold,351,"And the strengths and weaknesses in both of segmental and suprasegmental, I think it's maybe the learning habit, when I heard a sentences, I would use many varieties of tone and manner to say the sentences again, therefore, I can easily be interpreted illustrations instructions the emotions and feelings.",36,37,R:VERB,again.,REQUIRED
fewshot,gold,351,"And the strengths and weaknesses in both of segmental and suprasegmental, I think it's maybe the learning habit, when I heard a sentences, I would use many varieties of tone and manner to say the sentences again, therefore, I can easily be interpreted illustrations instructions the emotions and feelings.",37,38,R:ORTH,"Therefore,",REQUIRED
fewshot,gold,351,"And the strengths and weaknesses in both of segmental and suprasegmental, I think it's maybe the learning habit, when I heard a sentences, I would use many varieties of tone and manner to say the sentences again, therefore, I can easily be interpreted illustrations instructions the emotions and feelings.",41,43,R:VERB:TENSE,interpret,REQUIRED
fewshot,gold,352,"You have many roads, motorways, so you can rent a car and travel by yourself, without table - fixed times.",16,18,R:OTHER,a,REQUIRED
fewshot,gold,352,"You have many roads, motorways, so you can rent a car and travel by yourself, without table - fixed times.",19,20,R:NOUN,timetable.,REQUIRED
fewshot,gold,353,"We need to book tickets in advance, in case we are planning to go via public transport because again the issue of availability of seats are there.",6,7,R:NOUN,advance,REQUIRED
fewshot,gold,353,"We need to book tickets in advance, in case we are planning to go via public transport because again the issue of availability of seats are there.",7,9,R:OTHER,if,REQUIRED
